model_type	full_feature	variable	raw_score	z_score
real	vae_0_three	Adipocytes_HPCA_1	0.2650784105062485	1.2878096965624566
real	vae_0_two	cDC_NOVERSHTERN_3	-0.2044079750776291	1.2895544177334832
real	vae_1_three	Basophils_FANTOM_3	0.0	1.2999883658104934
real	vae_1_three	MPP_NOVERSHTERN_1	-0.14032819122076035	1.3043025492157143
real	vae_0_two	CD4+-Tcm_NOVERSHTERN_2	-0.2501730732619763	1.3044463472889443
real	vae_2_three	HSC_BLUEPRINT_1	0.3150807749480009	1.3067411524057904
real	vae_1_three	Tregs_BLUEPRINT_3	-0.022271569818258286	1.3197520917699799
real	vae_1_three	mv-Endothelial-cells_ENCODE_3	-4.463242580473889	1.3206067397825396
real	vae_1_three	CD4+-Tcm_BLUEPRINT_3	-2.146698320284486	1.3272106405947335
real	vae_2_three	HSC_FANTOM_3	0.3047191724181175	1.3280001849544252
real	vae_2_three	Neutrophils_FANTOM_1	1.0165379068348557	1.3283470587556712
real	vae_2_three	Macrophages-M2_BLUEPRINT_2	0.34911325946450233	1.3320618309040688
real	vae_1_two	CLP_BLUEPRINT_3	0.7859988277778029	1.3341854841018537
real	vae_1_two	Skeletal-muscle_ENCODE_2	0.2895433232188225	1.3372793166921508
real	vae_1_two	Mesangial-cells_ENCODE_1	0.4986551534384489	1.3389709227928461
real	vae_0_three	Tregs_BLUEPRINT_1	-0.16082868538796902	1.3423900919298557
real	vae_1_two	MPP_BLUEPRINT_1	0.47180668637156487	1.345190098269909
real	vae_0_two	NK-cells_NOVERSHTERN_3	-0.049659134820103645	1.3452413241654129
real	vae_1_three	Eosinophils_BLUEPRINT_3	-0.4158745165914298	1.3467961895851197
real	vae_1_three	Skeletal-muscle_ENCODE_3	0.2685796469449997	1.3478411020175434
real	vae_1_two	Fibroblasts_FANTOM_2	0.6594235152006149	1.3496343603356324
real	vae_0_two	CD8+-Tem_BLUEPRINT_1	-0.005980838090181351	1.3519982129981492
real	vae_1_three	MSC_HPCA_3	-2.4474396653240547	1.352156808218462
real	vae_1_two	mv-Endothelial-cells_HPCA_1	0.7143341600894928	1.3528744293256036
real	vae_0_two	NK-cells_FANTOM_1	-0.10042951814830303	1.3535237792803796
real	vae_0_two	Melanocytes_FANTOM_1	-0.075688935816288	1.359452970256778
real	vae_1_two	CD4+-memory-T-cells_IRIS_1	0.17192014679312706	1.3601013297621682
real	vae_0_two	CD8+-Tem_BLUEPRINT_3	-1.3333287481218576	1.3604096957012883
real	vae_1_two	Skeletal-muscle_ENCODE_3	0.34236863255500793	1.3611903640527694
real	vae_1_three	GMP_HPCA_1	-1.554580180090852	1.3616136044012903
real	vae_1_three	Preadipocytes_ENCODE_2	-0.1409635334275663	1.3622879054203003
real	vae_0_three	Tregs_FANTOM_3	-0.06612142175436019	1.3644782460893277
real	vae_1_three	naive-B-cells_NOVERSHTERN_2	-0.7615343779325485	1.3685006609029968
real	vae_0_two	Skeletal-muscle_ENCODE_2	0.1529589630663395	1.369331366824408
real	vae_0_two	CD4+-Tem_NOVERSHTERN_1	-0.869752811267972	1.371285388194263
real	vae_2_three	Endothelial-cells_HPCA_3	1.451925171772018	1.372359824040743
real	vae_2_three	Basophils_NOVERSHTERN_1	0.815709508722648	1.3786059572146956
real	vae_0_three	Tgd-cells_HPCA_1	-0.9508442474761978	1.3790617152782134
real	vae_1_two	Smooth-muscle_HPCA_2	0.3249217802658677	1.3872961751321806
real	vae_0_three	CD4+-naive-T-cells_IRIS_2	0.0495680160820484	1.3957828368959488
real	vae_0_two	CD4+-T-cells_HPCA_2	-0.47402377985417843	1.39793169507091
real	vae_1_two	Adipocytes_FANTOM_1	0.19246378727257252	1.4004369347277288
real	vae_0_three	CD8+-T-cells_HPCA_3	0.14094155887141827	1.4013045130603958
real	vae_0_two	Monocytes_NOVERSHTERN_3	0.11584104597568513	1.4037863581602201
real	vae_1_three	Melanocytes_ENCODE_2	-0.23122035898268223	1.4052157321332057
real	vae_1_three	CD8+-T-cells_NOVERSHTERN_1	-0.4979949835687876	1.4082186881292298
real	vae_1_three	CD4+-Tcm_NOVERSHTERN_3	-0.9602991472929716	1.408257073512448
real	vae_0_two	Eosinophils_FANTOM_2	-0.8222147142514586	1.4103245262516044
real	vae_1_three	Macrophages_HPCA_1	-4.29243612033315	1.4130802994260965
real	vae_2_three	CD8+-naive-T-cells_HPCA_2	0.354170931619592	1.4150790940134605
real	vae_0_two	Eosinophils_FANTOM_3	-1.0506877424195409	1.4167407741667744
real	vae_1_two	Preadipocytes_ENCODE_1	0.7023118529468775	1.421021507956407
real	vae_2_three	CD8+-Tem_BLUEPRINT_3	0.8313300362788141	1.423837393682992
real	vae_1_three	Melanocytes_ENCODE_1	0.011470580473542186	1.4266233567562543
real	vae_0_two	pDC_FANTOM_1	-0.06705237925052641	1.4278302145583908
real	vae_2_three	Smooth-muscle_ENCODE_3	0.9664528680732474	1.432932049365436
real	vae_1_three	CD4+-T-cells_FANTOM_3	-2.007517951540649	1.4336055662189247
real	vae_1_two	Macrophages_BLUEPRINT_2	0.5694354283623397	1.4391477319496717
real	vae_1_three	Pericytes_ENCODE_1	-0.34480112977325916	1.4414374246961075
real	vae_1_three	Fibroblasts_ENCODE_2	-1.353753183502704	1.4440805937096501
real	vae_0_three	Megakaryocytes_NOVERSHTERN_1	0.29433803795836866	1.444428082312781
real	vae_1_three	Th2-cells_IRIS_2	0.028592955321073525	1.454741772651005
real	vae_0_two	pro-B-cells_HPCA_1	-0.9471255466341972	1.455432084122991
real	vae_0_three	Macrophages_BLUEPRINT_1	-0.17587863327935332	1.458864310433001
real	vae_1_two	Macrophages-M1_FANTOM_3	0.579933998407796	1.4695614618637707
real	vae_0_three	NK-cells_HPCA_2	0.10791175067424774	1.4699056026957733
real	vae_1_two	Endothelial-cells_BLUEPRINT_1	0.4626780077815056	1.4717851876493444
real	vae_0_two	Monocytes_HPCA_2	-0.0536091532558203	1.4727161329249632
real	vae_1_three	pro-B-cells_HPCA_2	-4.639747683424503	1.476147001844211
real	vae_2_three	iDC_HPCA_3	0.2726735696196556	1.4778897659000076
real	vae_1_two	Endothelial-cells_HPCA_3	1.1877134563401341	1.478664538736699
real	vae_0_two	Monocytes_HPCA_1	-0.3072208052035421	1.4798701543395363
real	vae_1_three	CD8+-Tcm_BLUEPRINT_2	-0.7571238949894905	1.4818390173358644
real	vae_0_three	aDC_IRIS_3	-1.1472693290561438	1.4818874461050255
real	vae_1_two	HSC_BLUEPRINT_1	0.38193726539611816	1.5008133487537882
real	vae_1_three	Tgd-cells_HPCA_2	-5.87348506381386	1.5010552244143205
real	vae_1_two	Platelets_HPCA_2	-0.4089437557995552	1.5042093044086942
real	vae_1_two	CD4+-Tcm_BLUEPRINT_1	-0.02586221206001938	1.5053497536795921
real	vae_2_three	Macrophages-M2_HPCA_2	0.8131242115050554	1.5073553865394012
real	vae_0_three	B-cells_FANTOM_2	0.011948484927415896	1.5105423503723097
real	vae_1_two	cDC_HPCA_3	0.3347076801583171	1.5110125944423929
real	vae_0_two	CMP_HPCA_3	-0.13316304935142398	1.5155311275223577
real	vae_1_two	mv-Endothelial-cells_ENCODE_2	1.6937312301597558	1.5188229973136962
real	vae_0_two	Megakaryocytes_BLUEPRINT_3	0.0	1.5198050061651442
real	vae_0_two	CMP_BLUEPRINT_1	-0.14348262734711173	1.5218972528106112
real	vae_0_two	CD8+-Tem_NOVERSHTERN_2	-0.03503860905766487	1.528825149605129
real	vae_0_two	MPP_NOVERSHTERN_3	0.0	1.52973462060111
real	vae_0_three	Macrophages-M2_HPCA_3	0.10654648020863533	1.5307926721541831
real	vae_0_two	Neutrophils_FANTOM_3	-0.5954812355339527	1.5329994905346338
real	vae_0_two	B-cells_NOVERSHTERN_1	-1.5776552921161056	1.5352042950774185
real	vae_1_two	Preadipocytes_ENCODE_2	0.4698218456469476	1.5373764122738929
real	vae_2_three	Tgd-cells_HPCA_3	0.8508302536793053	1.5406998469367015
real	vae_1_two	Macrophages_IRIS_1	0.4659947231411934	1.5426593185243145
real	vae_0_three	NK-cells_FANTOM_1	0.3980603441596031	1.5488816318246403
real	vae_0_three	GMP_NOVERSHTERN_1	0.24832803383469582	1.5505483292137396
real	vae_1_three	Pericytes_FANTOM_2	-0.020446700975298875	1.5505628200750496
real	vae_0_two	Monocytes_BLUEPRINT_1	0.16506120562553406	1.552688596585624
real	vae_1_three	Eosinophils_BLUEPRINT_1	-0.023110350593924592	1.5536198722008236
real	vae_2_three	aDC_IRIS_3	1.3703377987258136	1.564568579787879
real	vae_1_two	ly-Endothelial-cells_HPCA_1	0.6179871112108231	1.5657037142230996
real	vae_2_three	Monocytes_IRIS_2	0.5122785195708275	1.5678996400527832
real	vae_0_three	Eosinophils_NOVERSHTERN_2	0.2403634488582611	1.5680253633770003
real	vae_1_two	Osteoblast_HPCA_1	0.4068179214373231	1.5703328165599368
real	vae_0_three	Myocytes_FANTOM_2	0.31461292784661055	1.5745251549553616
real	vae_2_three	NKT_NOVERSHTERN_2	0.5397811115253717	1.57893249883489
real	vae_1_three	Melanocytes_FANTOM_1	0.010529735125601292	1.5809463256829346
real	vae_0_two	Monocytes_IRIS_3	-0.6173567548394203	1.5812681847751409
real	vae_2_three	Neutrophils_HPCA_1	0.5356936249881983	1.5818918261739217
real	vae_2_three	HSC_NOVERSHTERN_1	0.22843366116285324	1.585691156735577
real	vae_0_two	NK-cells_HPCA_2	-0.49470517691224813	1.5920165370110304
real	vae_2_three	Endothelial-cells_BLUEPRINT_2	0.5382577031850815	1.5963551682720152
real	vae_0_two	B-cells_NOVERSHTERN_2	-1.6317691979929805	1.5968335099834932
real	vae_0_two	Th2-cells_IRIS_3	-0.15556521341204643	1.5983087426384104
real	vae_0_two	NK-cells_BLUEPRINT_3	-0.27512664906680584	1.6002806279782646
real	vae_2_three	Neutrophils_FANTOM_2	0.9896695415955037	1.6006428462575928
real	vae_2_three	Smooth-muscle_ENCODE_1	0.6663193007698283	1.6007868571941755
real	vae_2_three	mv-Endothelial-cells_ENCODE_1	1.3991440570098348	1.601149003610306
real	vae_1_three	Tregs_FANTOM_3	-0.49946220591664314	1.6038236700751298
real	vae_1_three	Macrophages_IRIS_1	-0.37462133672670456	1.6039713680322745
real	vae_2_three	pDC_FANTOM_2	0.4513662438839674	1.604043461536689
real	vae_0_two	CD4+-naive-T-cells_NOVERSHTERN_1	-1.1414546137675643	1.60431258518553
real	vae_1_three	Smooth-muscle_HPCA_3	-4.642405269667506	1.6044279242046156
real	vae_2_three	Macrophages_HPCA_3	1.4982953048311174	1.6059050703570936
real	vae_1_three	Smooth-muscle_FANTOM_3	-1.2874783766455948	1.6073264902234101
real	vae_0_two	Erythrocytes_HPCA_1	0.10958567680791022	1.6078561804153761
real	vae_2_three	ly-Endothelial-cells_HPCA_2	0.5592135898768902	1.6089743969254102
real	vae_0_two	naive-B-cells_NOVERSHTERN_3	-0.9389361217617989	1.6155339476846422
real	vae_1_three	CD8+-Tem_HPCA_1	-4.609325693920255	1.6156073508584083
real	vae_0_three	CD4+-Tem_NOVERSHTERN_1	0.040281355846673264	1.616397713506097
real	vae_1_two	Endothelial-cells_FANTOM_1	0.5782389640808105	1.6180647978659106
real	vae_2_three	Endothelial-cells_BLUEPRINT_1	0.5382577031850815	1.6223286229651055
real	vae_1_three	CD4+-Tcm_NOVERSHTERN_1	-0.20628252625465393	1.622933515815518
real	vae_2_three	mv-Endothelial-cells_ENCODE_2	1.2917596623883583	1.6229631937836702
real	vae_1_two	Endothelial-cells_BLUEPRINT_2	0.4626780077815056	1.6264857297360296
real	vae_2_three	Monocytes_HPCA_2	0.5350448079407215	1.632667874327066
real	vae_0_two	CD4+-Tcm_HPCA_1	-1.0840446949005127	1.6349984386171026
real	vae_2_three	Tgd-cells_HPCA_2	0.8048998157028109	1.6397994512594485
real	vae_1_two	HSC_FANTOM_3	0.37063876166939735	1.6415439077776752
real	vae_1_three	Megakaryocytes_BLUEPRINT_3	0.0	1.644081259923509
real	vae_0_three	Epithelial-cells_HPCA_1	0.3239873703569174	1.6488064237631308
real	vae_1_two	mv-Endothelial-cells_FANTOM_3	0.3033884432516061	1.65327932844361
real	vae_0_three	NK-cells_FANTOM_2	0.06494269520044325	1.6539604345151546
real	vae_0_two	CD4+-Tcm_HPCA_2	-1.8079022411257029	1.6539621363381531
real	vae_1_three	NK-cells_NOVERSHTERN_1	0.0	1.6722569481481002
real	vae_1_two	Macrophages-M1_FANTOM_1	1.1572940731421113	1.6731698858519546
real	vae_2_three	CD4+-memory-T-cells_FANTOM_3	1.0168274397146888	1.6746762957497132
real	vae_1_three	Tregs_HPCA_3	-0.07324593514204025	1.6753051306459845
real	vae_0_three	pDC_NOVERSHTERN_2	0.08333073556423187	1.6777116657108315
real	vae_2_three	CD4+-memory-T-cells_FANTOM_1	1.0553107299492694	1.678662379677926
real	vae_2_three	HSC_BLUEPRINT_2	0.43652010429650545	1.682633270038113
real	vae_2_three	Chondrocytes_ENCODE_3	1.7098300945945084	1.686736622779497
real	vae_0_two	CD4+-Tem_NOVERSHTERN_2	-0.09549155086278917	1.6871737616212945
real	vae_0_three	B-cells_NOVERSHTERN_1	-0.07174740883056069	1.6932749499043416
real	vae_1_two	CD8+-naive-T-cells_HPCA_2	0.6085673426277936	1.6947798794253794
real	vae_0_two	Skeletal-muscle_ENCODE_1	0.24979816004633904	1.696676317244711
real	vae_0_three	pro-B-cells_HPCA_3	-0.17884611384943122	1.696801592871767
real	vae_1_two	Endothelial-cells_HPCA_1	0.6864853389561176	1.7003366126771722
real	vae_0_three	Macrophages-M1_FANTOM_2	-0.7759753249119967	1.7010287222865352
real	vae_0_two	CD8+-Tem_HPCA_1	-4.614361953921616	1.7024204939563747
real	vae_2_three	Neutrophils_FANTOM_3	0.9486264998558909	1.7026069030819238
real	vae_1_three	Chondrocytes_ENCODE_3	-0.8780407756567001	1.7061165640745566
real	vae_0_three	Macrophages-M1_FANTOM_3	-0.0884032018948345	1.7072717883843933
real	vae_1_two	Chondrocytes_ENCODE_2	1.1722803224110976	1.7086967780094964
real	vae_0_two	pro-B-cells_NOVERSHTERN_3	0.036155398935079575	1.7127208551947066
real	vae_1_two	Macrophages-M1_BLUEPRINT_3	0.3701305566355586	1.714332627272177
real	vae_1_three	CD4+-memory-T-cells_IRIS_1	-0.12619327008724213	1.7171189139390561
real	vae_1_two	Pericytes_FANTOM_1	0.5084437113255262	1.7254331710428663
real	vae_2_three	mv-Endothelial-cells_ENCODE_3	1.1656408210401423	1.7303780023900444
real	vae_1_three	GMP_HPCA_3	-3.122221929137595	1.7323881971572235
real	vae_2_three	Macrophages_FANTOM_3	0.7957892174599692	1.7402914579852686
real	vae_1_two	Macrophages-M2_HPCA_3	0.5855222344398499	1.7406040362787407
real	vae_0_two	MPP_FANTOM_3	-0.06318388925865295	1.7440520187546507
real	vae_1_two	Preadipocytes_FANTOM_2	0.18080734089016914	1.7493571985018377
real	vae_0_three	Memory-B-cells_BLUEPRINT_1	-0.6934287798358127	1.7507067244268548
real	vae_0_three	CD4+-T-cells_HPCA_2	0.034576166421174975	1.7512738945168589
real	vae_0_two	Monocytes_IRIS_1	0.015132971107959747	1.7612705540428568
real	vae_1_two	HSC_NOVERSHTERN_1	0.29952720925211906	1.7617668580402015
real	vae_0_two	Megakaryocytes_NOVERSHTERN_1	0.08674398064613342	1.7674114737270843
real	vae_1_three	CD4+-Tcm_NOVERSHTERN_2	-0.26086167991161346	1.7811830553915422
real	vae_0_two	Platelets_HPCA_1	-3.077784239780158	1.789668311472762
real	vae_0_three	NK-cells_NOVERSHTERN_3	0.2705056592822075	1.794046868729629
real	vae_2_three	Endothelial-cells_HPCA_1	0.8665793351829052	1.808100637804525
real	vae_1_three	pDC_FANTOM_2	-0.024354800581932012	1.810340239590716
real	vae_0_two	CD4+-Tcm_NOVERSHTERN_3	-1.133710402995348	1.811899607968691
real	vae_2_three	Pericytes_ENCODE_3	0.23562189028598368	1.8169586017706743
real	vae_2_three	Neutrophils_BLUEPRINT_3	0.3658458720892668	1.817431658256872
real	vae_2_three	Macrophages-M2_HPCA_1	1.1714399340562522	1.8176294587110045
real	vae_1_three	Macrophages_IRIS_2	-1.948432259639958	1.8190224572361198
real	vae_0_two	Tregs_HPCA_3	-0.12252113968133925	1.8254866823285978
real	vae_2_three	mv-Endothelial-cells_HPCA_3	0.9013827033340931	1.8275865853826214
real	vae_1_three	Chondrocytes_FANTOM_1	-4.176548949209973	1.8295193342286564
real	vae_1_two	HSC_NOVERSHTERN_2	0.37063876166939735	1.832819258809069
real	vae_0_two	Eosinophils_NOVERSHTERN_1	-0.3973076790571213	1.8335456609807228
real	vae_2_three	HSC_NOVERSHTERN_2	0.3047191724181175	1.83374315183106
real	vae_1_two	Macrophages-M2_HPCA_2	0.8926697913557291	1.8353247620307473
real	vae_1_two	mv-Endothelial-cells_HPCA_3	0.803954616189003	1.8353430084867093
real	vae_1_three	CMP_HPCA_1	-3.5301332203671336	1.841962643416788
real	vae_2_three	Mesangial-cells_ENCODE_3	1.234215461765416	1.8460973253085076
real	vae_1_two	Osteoblast_HPCA_3	0.9732430023141205	1.8630450980181665
real	vae_1_three	MEP_NOVERSHTERN_1	-0.6003996545914561	1.8631410869562033
real	vae_0_two	CD8+-Tem_HPCA_2	-4.208391942083836	1.8672518859780494
real	vae_0_three	CD8+-Tem_HPCA_2	-1.793489767704159	1.8694823548920758
real	vae_0_three	pro-B-cells_NOVERSHTERN_2	0.06884267926216125	1.8731851810784603
real	vae_1_two	Endothelial-cells_ENCODE_3	1.317306537181139	1.8731962214031692
real	vae_0_two	Tregs_BLUEPRINT_3	-0.14611215889453888	1.8800085180925055
real	vae_1_two	Macrophages-M2_BLUEPRINT_1	1.0074461137410253	1.8819565760360495
real	vae_1_two	Fibroblasts_HPCA_1	0.8827534234151244	1.896954426539224
real	vae_0_two	CD8+-Tcm_NOVERSHTERN_2	-0.1699236510321498	1.9142379747407643
real	vae_1_three	Mesangial-cells_ENCODE_1	-0.12760941311717033	1.921083767605221
real	vae_0_two	Neutrophils_BLUEPRINT_2	0.27248567156493664	1.922583801957601
real	vae_1_three	Macrophages_FANTOM_2	-0.733905490487814	1.9232741952823236
real	vae_1_two	Macrophages_HPCA_1	0.9634708617813885	1.9269333738377428
real	vae_0_three	Adipocytes_ENCODE_3	0.3146891538053751	1.930843823319999
real	vae_1_two	mv-Endothelial-cells_ENCODE_3	1.336005246208515	1.9312767168280442
real	vae_0_three	Adipocytes_HPCA_2	0.2510689292103052	1.9323137883150565
real	vae_1_two	Mesangial-cells_ENCODE_3	1.4890261110849679	1.9353478993717994
real	vae_0_three	NK-cells_FANTOM_3	0.274404376745224	1.9382232643535522
real	vae_2_three	Endothelial-cells_FANTOM_1	0.6235844865441322	1.9433359936631815
real	vae_0_two	CD4+-Tcm_NOVERSHTERN_1	-0.1782756038010121	1.948728877920637
real	vae_1_two	mv-Endothelial-cells_ENCODE_1	1.783822177501861	1.9502266784709705
real	vae_0_two	Memory-B-cells_BLUEPRINT_3	-0.999419754371047	1.9539855058117628
real	vae_0_three	Epithelial-cells_HPCA_3	0.16641461197286844	1.956358831487164
real	vae_0_two	pro-B-cells_HPCA_2	-3.4105520439334214	1.9580471581745347
real	vae_0_two	Tregs_FANTOM_2	-0.14611215889453888	1.9589230237861692
real	vae_0_two	Tgd-cells_HPCA_3	-4.7762187195476145	1.9592964034296414
real	vae_1_three	Chondrocytes_FANTOM_2	-2.0520614341367036	1.9618870031424436
real	vae_0_three	B-cells_NOVERSHTERN_2	0.01942877180408696	1.9619473172851138
real	vae_0_two	cDC_NOVERSHTERN_2	0.0	1.9733537190774408
real	vae_0_two	NK-cells_IRIS_2	-0.14763902872800827	1.9747701377982791
real	vae_2_three	Monocytes_NOVERSHTERN_3	0.8350579515099525	1.9785041117367277
real	vae_1_two	mv-Endothelial-cells_HPCA_2	1.1393546350300312	1.9786996289703087
real	vae_0_two	Monocytes_IRIS_2	0.23619851097464561	1.9789215922945238
real	vae_1_three	Mesangial-cells_ENCODE_3	-1.8863362477277406	1.9793776275052979
real	vae_0_three	Erythrocytes_BLUEPRINT_3	0.6287631317973137	1.982435729761814
real	vae_1_three	Skeletal-muscle_ENCODE_2	0.4493606463074684	1.9878830646674042
real	vae_2_three	Neutrophils_HPCA_3	0.7999363258422818	1.9951509775250038
real	vae_2_three	Osteoblast_FANTOM_2	1.1271092615788803	1.9982459255946972
real	vae_0_two	Macrophages-M2_HPCA_2	0.11751698888838291	2.0048848736889964
real	vae_0_three	Skeletal-muscle_FANTOM_3	0.4677695509744808	2.0063721947735935
real	vae_2_three	Fibroblasts_FANTOM_2	0.8497553691267967	2.0064609837506056
real	vae_1_three	Tregs_BLUEPRINT_1	0.1823115088045597	2.008588965298009
real	vae_0_three	Macrophages_FANTOM_3	-0.23080679751001298	2.011750116690818
real	vae_2_three	Osteoblast_FANTOM_3	1.827722495305352	2.012025327282683
real	vae_2_three	Monocytes_BLUEPRINT_1	0.4998856633901596	2.0162324615270646
real	vae_1_three	Osteoblast_FANTOM_1	-0.27204623888246715	2.0178287287102754
real	vae_0_two	Erythrocytes_BLUEPRINT_1	0.3892204202711582	2.0225972434199666
real	vae_1_two	Smooth-muscle_HPCA_1	0.3746270763222128	2.0264005517479493
real	vae_2_three	Macrophages_HPCA_1	1.764032119885087	2.030747620510836
real	vae_1_two	Macrophages-M1_FANTOM_2	1.5217552140820771	2.047259999480558
real	vae_1_three	CD4+-T-cells_FANTOM_2	0.07729631289839745	2.0491198124797863
real	vae_1_two	Fibroblasts_FANTOM_3	2.2715215981006622	2.05624119456207
real	vae_0_two	naive-B-cells_NOVERSHTERN_1	-0.4348095059394837	2.0574830036737968
real	vae_0_two	Tregs_BLUEPRINT_1	0.011950626969337463	2.065458561428545
real	vae_0_two	Eosinophils_FANTOM_1	-0.9278503274545074	2.0701855608634596
real	vae_2_three	Smooth-muscle_ENCODE_2	0.9257993701612577	2.0728063996148087
real	vae_1_three	naive-B-cells_NOVERSHTERN_3	-0.7625577133148909	2.073878382983808
real	vae_1_three	pro-B-cells_HPCA_3	-0.5211088866926729	2.0750806142704605
real	vae_1_three	CMP_HPCA_2	-1.5532126505859196	2.0769731110815357
real	vae_0_three	Epithelial-cells_FANTOM_1	0.09641660377383234	2.0789223247635484
real	vae_1_three	CD8+-Tem_HPCA_3	-0.25526244565844536	2.0833954008125803
real	vae_0_three	Skeletal-muscle_FANTOM_1	0.24166768451686949	2.0923262157123443
real	vae_2_three	Neutrophils_IRIS_3	0.4216980221681297	2.0936124243701624
real	vae_2_three	Macrophages-M2_HPCA_3	0.6941122487187386	2.0939582182641487
real	vae_2_three	Adipocytes_ENCODE_2	1.0714579336345196	2.0939997123024057
real	vae_0_two	Basophils_NOVERSHTERN_1	-0.38726828806102276	2.095828868834603
real	vae_0_two	Monocytes_BLUEPRINT_2	0.15083072707057	2.0967574577924792
real	vae_1_three	Pericytes_ENCODE_3	-2.266093960381113	2.101190328030485
real	vae_2_three	Pericytes_ENCODE_2	0.6628252636583056	2.1112950628170255
real	vae_0_two	Neutrophils_FANTOM_1	-0.6336336638778448	2.1125904029205267
real	vae_2_three	Preadipocytes_ENCODE_3	2.811643116583582	2.116750255273802
real	vae_0_three	Adipocytes_HPCA_3	0.2447808962315321	2.1196201030168274
real	vae_0_two	pDC_NOVERSHTERN_3	-0.09915883839130402	2.120644694116953
real	vae_2_three	MPP_FANTOM_3	0.7799283969216049	2.141424140779313
real	vae_1_two	Endothelial-cells_FANTOM_2	0.5782389640808105	2.1507862945660987
real	vae_1_three	CD8+-naive-T-cells_HPCA_2	0.022405310533940785	2.1602282427175563
real	vae_1_three	Osteoblast_HPCA_1	-0.5402176803909242	2.1658744481534313
real	vae_2_three	Endothelial-cells_ENCODE_3	1.2739357240498066	2.1698772442172314
real	vae_1_three	Osteoblast_HPCA_3	-1.133337062841747	2.170441770884773
real	vae_1_two	Adipocytes_HPCA_2	0.9096375945955515	2.1753467165639533
real	vae_1_two	Macrophages_BLUEPRINT_3	0.5310525408713148	2.176192438073688
real	vae_0_three	Erythrocytes_BLUEPRINT_1	0.6287631317973137	2.1810189280999386
real	vae_0_three	GMP_HPCA_2	0.42027813754975785	2.1820095943553746
real	vae_1_two	Chondrocytes_ENCODE_3	2.506318739731796	2.185552938293239
real	vae_0_three	Eosinophils_FANTOM_3	0.5515596689656377	2.1902468535735022
real	vae_1_two	HSC_BLUEPRINT_2	0.5618555173277855	2.195331808070553
real	vae_0_three	GMP_NOVERSHTERN_2	0.24832803383469582	2.1965259956897345
real	vae_0_three	Epithelial-cells_ENCODE_2	0.23759975470602512	2.196815182128145
real	vae_2_three	ly-Endothelial-cells_FANTOM_3	0.6499081011861563	2.1990057396562266
real	vae_0_two	Memory-B-cells_BLUEPRINT_2	-0.898954969830811	2.201113851012803
real	vae_0_two	naive-B-cells_NOVERSHTERN_2	-0.6021462827920914	2.20124417799907
real	vae_2_three	Smooth-muscle_FANTOM_2	0.9257993701612577	2.2046687326347327
real	vae_0_three	NK-cells_BLUEPRINT_3	0.47569938749074936	2.2067124931479984
real	vae_0_three	Keratinocytes_HPCA_1	0.6202876027673483	2.2097788763827575
real	vae_1_three	CD4+-Tcm_HPCA_3	-0.4949023467488587	2.211128185744395
real	vae_0_three	CMP_BLUEPRINT_2	0.5304764341562986	2.21372185287295
real	vae_0_three	B-cells_NOVERSHTERN_3	0.16106260416563606	2.216345990086346
real	vae_1_three	CD4+-memory-T-cells_FANTOM_2	-0.0697373803704977	2.220584490195377
real	vae_1_two	Chondrocytes_HPCA_3	0.8552879588678479	2.22515070509904
real	vae_0_three	Erythrocytes_FANTOM_1	0.4442131407558918	2.225743696260869
real	vae_0_three	Myocytes_FANTOM_3	0.33582413662225014	2.228072752656726
real	vae_1_two	MSC_HPCA_2	0.545699470807449	2.248062914857712
real	vae_2_three	Smooth-muscle_HPCA_3	3.139334644190967	2.249570420309182
real	vae_1_two	pDC_FANTOM_2	0.5182511024177074	2.2508955152841414
real	vae_0_two	CD4+-T-cells_FANTOM_2	-0.16857192292809486	2.251654901834911
real	vae_0_three	Epithelial-cells_FANTOM_3	0.5237098429352045	2.254179953213981
real	vae_2_three	ly-Endothelial-cells_HPCA_1	0.7204347588121891	2.255502172487133
real	vae_0_three	Epithelial-cells_FANTOM_2	0.4819432804360986	2.2558706473751586
real	vae_1_three	Tregs_FANTOM_2	-0.022271569818258286	2.2692654709602813
real	vae_2_three	Macrophages_BLUEPRINT_1	1.5463945323135704	2.272472935908919
real	vae_2_three	Fibroblasts_HPCA_2	1.4224071422358975	2.2736935065730632
real	vae_2_three	Myocytes_ENCODE_3	3.153528990165796	2.2770454000872222
real	vae_0_three	Macrophages_BLUEPRINT_2	-0.8363626116188243	2.278781469920946
real	vae_2_three	Chondrocytes_ENCODE_1	0.8008238123729825	2.280429555685366
real	vae_1_three	CD8+-naive-T-cells_HPCA_1	-0.4914778131060302	2.281778340650595
real	vae_0_three	CMP_BLUEPRINT_3	0.5415910519659519	2.283231375906959
real	vae_0_three	Tgd-cells_HPCA_3	-1.548730467329733	2.3007457419288175
real	vae_0_two	Monocytes_NOVERSHTERN_2	0.07660271227359773	2.307144294396382
real	vae_1_three	Osteoblast_FANTOM_3	-0.5061270787846297	2.312794964298332
real	vae_1_three	Platelets_HPCA_3	0.0	2.3147142485005565
real	vae_0_three	Adipocytes_FANTOM_2	0.43757207319140434	2.318366171076834
real	vae_0_three	Eosinophils_NOVERSHTERN_1	0.33708694856613874	2.324291767129917
real	vae_1_three	cDC_NOVERSHTERN_2	0.0	2.332810373482825
real	vae_2_three	Fibroblasts_FANTOM_3	2.1064141732640564	2.346065810800508
