variable	pval	odds	full_feature	tailed
Endothelial-cells_ENCODE_2	0.4431699210163183	1.754421768707483	vae_0_three	pos
Tgd-cells_HPCA_2	0.44331882706143677	0.4675689598651243	vae_0_three	neg
Sebocytes_FANTOM_1	0.4438976078085911	1.7561063218390804	vae_0_two	pos
CD8+-Tem_NOVERSHTERN_3	0.44407206364971913	1.7675619834710743	vae_0_three	neg
Tregs_BLUEPRINT_1	0.44407206364971913	1.7675619834710743	vae_0_three	neg
CD8+-T-cells_HPCA_2	0.44407206364971913	1.7675619834710743	vae_0_three	neg
CD4+-Tcm_NOVERSHTERN_1	0.44407206364971913	1.7675619834710743	vae_0_three	neg
Mast-cells_FANTOM_1	0.44439016403794174	0.4623019660240504	vae_0_two	neg
MPP_FANTOM_3	0.4445884344961748	1.584051724137931	vae_1_two	neg
Macrophages_HPCA_1	0.4452098148324965	1.7575136612021858	vae_1_three	pos
Monocytes_FANTOM_3	0.44739175943656606	0.6515618010052368	vae_1_three	neg
Mesangial-cells_FANTOM_3	0.4477641052036549	0.45319883678662304	vae_0_three	neg
Tregs_BLUEPRINT_2	0.44787875737375005	1.819848975188781	vae_2_three	neg
Megakaryocytes_BLUEPRINT_2	0.44787875737375005	1.819848975188781	vae_2_three	neg
NKT_NOVERSHTERN_1	0.44787875737375005	1.819848975188781	vae_2_three	neg
Macrophages-M1_BLUEPRINT_2	0.44787875737375005	1.819848975188781	vae_2_three	neg
HSC_NOVERSHTERN_1	0.44787875737375005	1.819848975188781	vae_2_three	neg
Megakaryocytes_BLUEPRINT_1	0.44787875737375005	1.819848975188781	vae_2_three	neg
pDC_NOVERSHTERN_1	0.44787875737375005	1.819848975188781	vae_2_three	neg
Epithelial-cells_ENCODE_1	0.44787875737375005	1.819848975188781	vae_2_three	neg
Plasma-cells_IRIS_1	0.44787875737375005	1.819848975188781	vae_2_three	neg
Adipocytes_FANTOM_3	0.44787875737375005	1.819848975188781	vae_2_three	neg
Neutrophils_BLUEPRINT_1	0.44787875737375005	1.819848975188781	vae_2_three	neg
HSC_NOVERSHTERN_3	0.44787875737375005	1.819848975188781	vae_2_three	neg
Megakaryocytes_NOVERSHTERN_1	0.44787875737375005	1.819848975188781	vae_2_three	neg
Preadipocytes_FANTOM_2	0.44787875737375005	1.819848975188781	vae_2_three	neg
Neurons_ENCODE_1	0.44787875737375005	1.819848975188781	vae_2_three	neg
Neutrophils_HPCA_2	0.44787875737375005	1.819848975188781	vae_2_three	neg
Plasma-cells_BLUEPRINT_1	0.44787875737375005	1.819848975188781	vae_2_three	neg
CD8+-Tcm_BLUEPRINT_1	0.44787875737375005	1.819848975188781	vae_2_three	neg
Neutrophils_HPCA_1	0.44787875737375005	1.819848975188781	vae_2_three	neg
Epithelial-cells_HPCA_1	0.44787875737375005	1.819848975188781	vae_2_three	neg
NK-cells_NOVERSHTERN_3	0.44787875737375005	1.819848975188781	vae_2_three	neg
DC_BLUEPRINT_2	0.44787875737375005	1.819848975188781	vae_2_three	neg
CD4+-naive-T-cells_FANTOM_3	0.44787875737375005	1.819848975188781	vae_2_three	neg
Epithelial-cells_HPCA_2	0.44787875737375005	1.819848975188781	vae_2_three	neg
MEP_HPCA_3	0.44787875737375005	1.819848975188781	vae_2_three	neg
naive-B-cells_BLUEPRINT_3	0.44787875737375005	1.819848975188781	vae_2_three	neg
NK-cells_NOVERSHTERN_2	0.44787875737375005	1.819848975188781	vae_2_three	neg
CD4+-naive-T-cells_NOVERSHTERN_2	0.44787875737375005	1.819848975188781	vae_2_three	neg
ly-Endothelial-cells_HPCA_2	0.44787875737375005	1.819848975188781	vae_2_three	neg
Tregs_FANTOM_1	0.44787875737375005	1.819848975188781	vae_2_three	neg
MPP_NOVERSHTERN_1	0.44787875737375005	1.819848975188781	vae_2_three	neg
Th2-cells_IRIS_2	0.44787875737375005	1.819848975188781	vae_2_three	neg
Plasma-cells_BLUEPRINT_2	0.449294374971504	0.627906976744186	vae_2_three	neg
B-cells_HPCA_1	0.4507320739622808	1.7132890365448505	vae_0_three	pos
CD4+-Tcm_BLUEPRINT_1	0.4507320739622808	1.7132890365448505	vae_0_three	pos
Fibroblasts_FANTOM_3	0.4507320739622808	1.7132890365448505	vae_0_three	pos
Mast-cells_FANTOM_1	0.45322071541413683	1.7143333333333333	vae_1_three	pos
cDC_HPCA_2	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Chondrocytes_HPCA_2	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Platelets_HPCA_3	0.45499461215437664	1.7486282578875172	vae_1_three	neg
CD4+-naive-T-cells_IRIS_2	0.45499461215437664	1.7486282578875172	vae_1_three	neg
CD8+-T-cells_FANTOM_2	0.45499461215437664	1.7486282578875172	vae_1_three	neg
cDC_NOVERSHTERN_2	0.45499461215437664	1.7486282578875172	vae_1_three	neg
NKT_NOVERSHTERN_2	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Class-switched-memory-B-cells_BLUEPRINT_1	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Erythrocytes_HPCA_3	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Mesangial-cells_ENCODE_2	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Erythrocytes_BLUEPRINT_2	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Endothelial-cells_HPCA_1	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Erythrocytes_HPCA_2	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Memory-B-cells_IRIS_3	0.45499461215437664	1.7486282578875172	vae_1_three	neg
pDC_FANTOM_1	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Adipocytes_ENCODE_1	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Erythrocytes_BLUEPRINT_3	0.45499461215437664	1.7486282578875172	vae_1_three	neg
MEP_NOVERSHTERN_2	0.45499461215437664	1.7486282578875172	vae_1_three	neg
ly-Endothelial-cells_HPCA_1	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Tregs_HPCA_1	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Erythrocytes_BLUEPRINT_1	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Adipocytes_HPCA_2	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Melanocytes_ENCODE_3	0.45499461215437664	1.7486282578875172	vae_1_three	neg
Fibroblasts_HPCA_3	0.45586625094811667	1.7003968253968254	vae_1_three	pos
Fibroblasts_FANTOM_1	0.45586625094811667	1.7003968253968254	vae_1_three	pos
Epithelial-cells_FANTOM_1	0.4567404527581049	1.7131487889273356	vae_0_two	neg
Fibroblasts_FANTOM_2	0.4567404527581049	1.7131487889273356	vae_0_two	neg
Plasma-cells_HPCA_3	0.4567404527581049	1.7131487889273356	vae_0_two	neg
mv-Endothelial-cells_HPCA_1	0.4567404527581049	1.7131487889273356	vae_0_two	neg
Erythrocytes_FANTOM_2	0.4567404527581049	1.7131487889273356	vae_0_two	neg
CLP_BLUEPRINT_2	0.4567404527581049	1.7131487889273356	vae_0_two	neg
CD4+-naive-T-cells_IRIS_1	0.4567404527581049	1.7131487889273356	vae_0_two	neg
Myocytes_FANTOM_1	0.4567404527581049	1.7131487889273356	vae_0_two	neg
Monocytes_BLUEPRINT_2	0.4567404527581049	1.7131487889273356	vae_0_two	neg
Th1-cells_IRIS_3	0.4567404527581049	1.7131487889273356	vae_0_two	neg
Neutrophils_IRIS_3	0.4567404527581049	1.7131487889273356	vae_0_two	neg
Chondrocytes_ENCODE_2	0.4581154474171993	1.6903820816864294	vae_0_three	neg
CD4+-naive-T-cells_HPCA_3	0.4581154474171993	1.6903820816864294	vae_0_three	neg
Melanocytes_ENCODE_2	0.4581154474171993	1.6903820816864294	vae_0_three	neg
Epithelial-cells_FANTOM_3	0.4581154474171993	1.6903820816864294	vae_0_three	neg
CD4+-Tem_NOVERSHTERN_1	0.45819295454094594	1.674025974025974	vae_0_three	pos
CD4+-Tem_NOVERSHTERN_1	0.45879009504827417	1.502371072910492	vae_1_three	neg
Fibroblasts_HPCA_1	0.46339484215615434	1.6521298174442192	vae_0_two	pos
CD4+-T-cells_BLUEPRINT_1	0.46339484215615434	1.6521298174442192	vae_0_two	pos
Eosinophils_FANTOM_2	0.46339484215615434	1.6521298174442192	vae_0_two	pos
Epithelial-cells_FANTOM_2	0.46555389985196377	1.6365079365079365	vae_0_three	pos
Basophils_FANTOM_1	0.4658668980819859	1.467142719289781	vae_1_three	neg
HSC_NOVERSHTERN_3	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Plasma-cells_IRIS_1	0.4702184164157208	1.6977225672877847	vae_1_two	neg
NK-cells_NOVERSHTERN_3	0.4702184164157208	1.6977225672877847	vae_1_two	neg
MPP_NOVERSHTERN_1	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Plasma-cells_BLUEPRINT_1	0.4702184164157208	1.6977225672877847	vae_1_two	neg
NK-cells_NOVERSHTERN_2	0.4702184164157208	1.6977225672877847	vae_1_two	neg
HSC_NOVERSHTERN_1	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Epithelial-cells_HPCA_1	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Preadipocytes_FANTOM_2	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Megakaryocytes_BLUEPRINT_2	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Neutrophils_HPCA_2	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Tregs_BLUEPRINT_2	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Macrophages-M1_BLUEPRINT_2	0.4702184164157208	1.6977225672877847	vae_1_two	neg
CD4+-naive-T-cells_NOVERSHTERN_2	0.4702184164157208	1.6977225672877847	vae_1_two	neg
NKT_NOVERSHTERN_1	0.4702184164157208	1.6977225672877847	vae_1_two	neg
ly-Endothelial-cells_HPCA_2	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Megakaryocytes_BLUEPRINT_1	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Neutrophils_HPCA_1	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Epithelial-cells_HPCA_2	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Th2-cells_IRIS_2	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Adipocytes_FANTOM_3	0.4702184164157208	1.6977225672877847	vae_1_two	neg
DC_BLUEPRINT_2	0.4702184164157208	1.6977225672877847	vae_1_two	neg
pDC_NOVERSHTERN_1	0.4702184164157208	1.6977225672877847	vae_1_two	neg
CD4+-naive-T-cells_FANTOM_3	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Tregs_FANTOM_1	0.4702184164157208	1.6977225672877847	vae_1_two	neg
naive-B-cells_BLUEPRINT_3	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Neutrophils_BLUEPRINT_1	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Epithelial-cells_ENCODE_1	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Megakaryocytes_NOVERSHTERN_1	0.4702184164157208	1.6977225672877847	vae_1_two	neg
MEP_HPCA_3	0.4702184164157208	1.6977225672877847	vae_1_two	neg
Platelets_HPCA_1	0.4714832705608283	1.621212121212121	vae_1_three	pos
MEP_HPCA_1	0.4718066794641535	1.6196338383838385	vae_0_three	neg
Sebocytes_FANTOM_2	0.4718066794641535	1.6196338383838385	vae_0_three	neg
Th1-cells_IRIS_1	0.4718066794641535	1.6196338383838385	vae_0_three	neg
DC_FANTOM_2	0.4721926546465913	1.4364754098360655	vae_0_two	neg
naive-B-cells_NOVERSHTERN_1	0.47281622963488423	1.6006211180124224	vae_0_three	pos
Eosinophils_BLUEPRINT_3	0.47281622963488423	1.6006211180124224	vae_0_three	pos
Keratinocytes_HPCA_3	0.47281622963488423	1.6006211180124224	vae_0_three	pos
Osteoblast_HPCA_1	0.4728884597495161	1.6045977011494252	vae_0_two	pos
Monocytes_IRIS_3	0.4728884597495161	1.6045977011494252	vae_0_two	pos
CD4+-T-cells_HPCA_3	0.4728884597495161	1.6045977011494252	vae_0_two	pos
CD4+-naive-T-cells_HPCA_1	0.4728884597495161	1.6045977011494252	vae_0_two	pos
Sebocytes_FANTOM_3	0.4728884597495161	1.6045977011494252	vae_0_two	pos
Plasma-cells_BLUEPRINT_2	0.4740439136275266	1.6087092731829573	vae_1_three	pos
naive-B-cells_BLUEPRINT_2	0.4748809297227161	1.6176470588235294	vae_0_two	neg
Monocytes_IRIS_1	0.4748809297227161	1.6176470588235294	vae_0_two	neg
CMP_BLUEPRINT_1	0.4748809297227161	1.6176470588235294	vae_0_two	neg
Keratinocytes_ENCODE_2	0.4748809297227161	1.6176470588235294	vae_0_two	neg
Keratinocytes_HPCA_1	0.4748809297227161	1.6176470588235294	vae_0_two	neg
Eosinophils_BLUEPRINT_1	0.4748809297227161	1.6176470588235294	vae_0_two	neg
Memory-B-cells_HPCA_1	0.4748809297227161	1.6176470588235294	vae_0_two	neg
mv-Endothelial-cells_ENCODE_3	0.4765926444227368	1.5963930348258706	vae_1_three	pos
Fibroblasts_ENCODE_1	0.4765926444227368	1.5963930348258706	vae_1_three	pos
Monocytes_HPCA_3	0.4765926444227368	1.5963930348258706	vae_1_three	pos
Memory-B-cells_BLUEPRINT_1	0.47714032244070487	0.6620460982292938	vae_1_two	neg
Macrophages-M1_BLUEPRINT_1	0.47975167827064535	1.6375404530744337	vae_2_three	neg
Myocytes_FANTOM_3	0.47975167827064535	1.6375404530744337	vae_2_three	neg
Tregs_HPCA_2	0.47975167827064535	1.6375404530744337	vae_2_three	neg
Endothelial-cells_FANTOM_1	0.47975167827064535	1.6375404530744337	vae_2_three	neg
CD8+-Tem_BLUEPRINT_1	0.47975167827064535	1.6375404530744337	vae_2_three	neg
CD4+-Tem_BLUEPRINT_2	0.47975167827064535	1.6375404530744337	vae_2_three	neg
Megakaryocytes_NOVERSHTERN_2	0.47975167827064535	1.6375404530744337	vae_2_three	neg
Monocytes_BLUEPRINT_1	0.47975167827064535	1.6375404530744337	vae_2_three	neg
aDC_HPCA_2	0.47975167827064535	1.6375404530744337	vae_2_three	neg
CD8+-Tcm_HPCA_2	0.47975167827064535	1.6375404530744337	vae_2_three	neg
NKT_NOVERSHTERN_3	0.47975167827064535	1.6375404530744337	vae_2_three	neg
iDC_HPCA_2	0.47975167827064535	1.6375404530744337	vae_2_three	neg
Th1-cells_IRIS_2	0.47975167827064535	1.6375404530744337	vae_2_three	neg
aDC_HPCA_3	0.47975167827064535	1.6375404530744337	vae_2_three	neg
B-cells_HPCA_2	0.47975167827064535	1.6375404530744337	vae_2_three	neg
CD4+-Tem_HPCA_3	0.47975167827064535	1.6375404530744337	vae_2_three	neg
Skeletal-muscle_ENCODE_2	0.47975167827064535	1.6375404530744337	vae_2_three	neg
Monocytes_IRIS_2	0.47975167827064535	1.6375404530744337	vae_2_three	neg
Macrophages-M2_BLUEPRINT_2	0.47975167827064535	1.6375404530744337	vae_2_three	neg
CD8+-Tcm_NOVERSHTERN_3	0.47975167827064535	1.6375404530744337	vae_2_three	neg
Melanocytes_FANTOM_1	0.47975167827064535	1.6375404530744337	vae_2_three	neg
pDC_NOVERSHTERN_2	0.47975167827064535	1.6375404530744337	vae_2_three	neg
CD4+-Tem_BLUEPRINT_1	0.47975167827064535	1.6375404530744337	vae_2_three	neg
CD4+-T-cells_FANTOM_2	0.479888156645722	1.6138018360240582	vae_1_three	neg
cDC_NOVERSHTERN_1	0.479888156645722	1.6138018360240582	vae_1_three	neg
CD4+-memory-T-cells_IRIS_1	0.479888156645722	1.6138018360240582	vae_1_three	neg
Adipocytes_ENCODE_3	0.479888156645722	1.6138018360240582	vae_1_three	neg
pDC_NOVERSHTERN_3	0.479888156645722	1.6138018360240582	vae_1_three	neg
Smooth-muscle_ENCODE_1	0.479888156645722	1.6138018360240582	vae_1_three	neg
Pericytes_FANTOM_2	0.479888156645722	1.6138018360240582	vae_1_three	neg
pro-B-cells_NOVERSHTERN_2	0.479888156645722	1.6138018360240582	vae_1_three	neg
ly-Endothelial-cells_FANTOM_3	0.479888156645722	1.6138018360240582	vae_1_three	neg
Preadipocytes_ENCODE_2	0.479888156645722	1.6138018360240582	vae_1_three	neg
Monocytes_NOVERSHTERN_3	0.479888156645722	1.6138018360240582	vae_1_three	neg
Astrocytes_ENCODE_1	0.4799812464240705	1.5662613981762918	vae_0_three	pos
CD4+-naive-T-cells_IRIS_3	0.4799812464240705	1.5662613981762918	vae_0_three	pos
Chondrocytes_ENCODE_3	0.4799812464240705	1.5662613981762918	vae_0_three	pos
NK-cells_BLUEPRINT_2	0.48221599152702793	1.5597062579821201	vae_0_two	pos
MSC_HPCA_1	0.48221599152702793	1.5597062579821201	vae_0_two	pos
Neutrophils_FANTOM_3	0.48221599152702793	1.5597062579821201	vae_0_two	pos
CD4+-Tem_HPCA_1	0.48416789318879716	1.5605231143552312	vae_1_three	pos
NK-cells_BLUEPRINT_3	0.48515452511514445	1.5545454545454545	vae_0_three	neg
Endothelial-cells_ENCODE_3	0.48515452511514445	1.5545454545454545	vae_0_three	neg
CD8+-T-cells_HPCA_3	0.48515452511514445	1.5545454545454545	vae_0_three	neg
Pericytes_ENCODE_1	0.48515452511514445	1.5545454545454545	vae_0_three	neg
CD8+-Tem_NOVERSHTERN_1	0.48515452511514445	1.5545454545454545	vae_0_three	neg
Preadipocytes_ENCODE_1	0.48515452511514445	1.5545454545454545	vae_0_three	neg
pDC_FANTOM_3	0.48515452511514445	1.5545454545454545	vae_0_three	neg
Macrophages_IRIS_2	0.48538812399822706	0.5907467532467533	vae_1_two	neg
Macrophages-M1_BLUEPRINT_3	0.48807061782235117	0.5993057772103415	vae_1_three	neg
CD4+-memory-T-cells_FANTOM_3	0.48915946545163114	1.5374700239808154	vae_1_three	pos
Neurons_FANTOM_2	0.48935965074379295	0.5807887543928153	vae_0_three	neg
Macrophages_BLUEPRINT_2	0.48964515926779756	0.571243671247478	vae_1_three	neg
Tgd-cells_HPCA_1	0.49078389296125646	0.5696546830652791	vae_0_two	neg
CD4+-T-cells_HPCA_1	0.4913803102650098	1.5172413793103448	vae_0_two	pos
Memory-B-cells_HPCA_2	0.4913803102650098	1.5172413793103448	vae_0_two	pos
naive-B-cells_NOVERSHTERN_2	0.4913803102650098	1.5172413793103448	vae_0_two	pos
naive-B-cells_HPCA_3	0.4913803102650098	1.5172413793103448	vae_0_two	pos
Macrophages_IRIS_1	0.4913803102650098	1.5172413793103448	vae_0_two	pos
CD4+-Tcm_HPCA_3	0.4913803102650098	1.5172413793103448	vae_0_two	pos
NK-cells_HPCA_2	0.4913803102650098	1.5172413793103448	vae_0_two	pos
Epithelial-cells_ENCODE_3	0.49205813637469586	0.5473644578313253	vae_1_two	neg
aDC_IRIS_1	0.49241908617720825	1.5321981424148607	vae_0_two	neg
Monocytes_HPCA_1	0.49241908617720825	1.5321981424148607	vae_0_two	neg
Preadipocytes_FANTOM_1	0.49241908617720825	1.5321981424148607	vae_0_two	neg
Epithelial-cells_HPCA_3	0.49241908617720825	1.5321981424148607	vae_0_two	neg
CMP_BLUEPRINT_2	0.49241908617720825	1.5321981424148607	vae_0_two	neg
NK-cells_IRIS_2	0.49241908617720825	1.5321981424148607	vae_0_two	neg
Memory-B-cells_IRIS_2	0.49241908617720825	1.5321981424148607	vae_0_two	neg
Endothelial-cells_BLUEPRINT_3	0.4941046497066701	1.5150709219858156	vae_1_three	pos
pro-B-cells_HPCA_2	0.49813335174205386	0.7057594936708861	vae_1_two	neg
Smooth-muscle_ENCODE_2	0.4981675331281794	1.4944638694638694	vae_0_three	neg
Smooth-muscle_FANTOM_2	0.4981675331281794	1.4944638694638694	vae_0_three	neg
Keratinocytes_ENCODE_1	0.4981675331281794	1.4944638694638694	vae_0_three	neg
CD4+-T-cells_FANTOM_1	0.4981675331281794	1.4944638694638694	vae_0_three	neg
Smooth-muscle_HPCA_3	0.4990038592246148	1.4932983682983683	vae_1_three	pos
NK-cells_HPCA_3	0.5003842395927819	1.4770114942528736	vae_0_two	pos
Eosinophils_FANTOM_1	0.5003842395927819	1.4770114942528736	vae_0_two	pos
Plasma-cells_HPCA_2	0.5003842395927819	1.4770114942528736	vae_0_two	pos
Macrophages-M2_BLUEPRINT_3	0.5003842395927819	1.4770114942528736	vae_0_two	pos
CD4+-Tcm_BLUEPRINT_2	0.5003842395927819	1.4770114942528736	vae_0_two	pos
NK-cells_HPCA_1	0.500905191146837	1.4714285714285715	vae_0_three	pos
CD8+-Tem_BLUEPRINT_2	0.5014363516503412	1.4826388888888888	vae_1_three	pos
Macrophages-M2_BLUEPRINT_2	0.5028623407752326	1.527639751552795	vae_1_two	neg
Myocytes_FANTOM_3	0.5028623407752326	1.527639751552795	vae_1_two	neg
CD4+-Tem_HPCA_3	0.5028623407752326	1.527639751552795	vae_1_two	neg
CD4+-Tem_BLUEPRINT_1	0.5028623407752326	1.527639751552795	vae_1_two	neg
Melanocytes_FANTOM_1	0.5028623407752326	1.527639751552795	vae_1_two	neg
pDC_NOVERSHTERN_2	0.5028623407752326	1.527639751552795	vae_1_two	neg
Endothelial-cells_FANTOM_1	0.5028623407752326	1.527639751552795	vae_1_two	neg
Megakaryocytes_NOVERSHTERN_2	0.5028623407752326	1.527639751552795	vae_1_two	neg
Th1-cells_IRIS_2	0.5028623407752326	1.527639751552795	vae_1_two	neg
Monocytes_BLUEPRINT_1	0.5028623407752326	1.527639751552795	vae_1_two	neg
Skeletal-muscle_ENCODE_2	0.5028623407752326	1.527639751552795	vae_1_two	neg
iDC_HPCA_2	0.5028623407752326	1.527639751552795	vae_1_two	neg
NKT_NOVERSHTERN_3	0.5028623407752326	1.527639751552795	vae_1_two	neg
aDC_HPCA_3	0.5028623407752326	1.527639751552795	vae_1_two	neg
Tregs_HPCA_2	0.5028623407752326	1.527639751552795	vae_1_two	neg
Macrophages-M1_BLUEPRINT_1	0.5028623407752326	1.527639751552795	vae_1_two	neg
B-cells_HPCA_2	0.5028623407752326	1.527639751552795	vae_1_two	neg
Monocytes_IRIS_2	0.5028623407752326	1.527639751552795	vae_1_two	neg
CD8+-Tem_BLUEPRINT_1	0.5028623407752326	1.527639751552795	vae_1_two	neg
CD8+-T-cells_IRIS_1	0.5028623407752326	1.527639751552795	vae_1_two	neg
aDC_HPCA_2	0.5028623407752326	1.527639751552795	vae_1_two	neg
CD4+-Tem_BLUEPRINT_2	0.5028623407752326	1.527639751552795	vae_1_two	neg
Neurons_ENCODE_3	0.5034044125519375	1.3135695764909248	vae_0_three	neg
CMP_HPCA_3	0.5036491170959037	1.498236331569665	vae_1_three	neg
GMP_HPCA_2	0.5036491170959037	1.498236331569665	vae_1_three	neg
Monocytes_NOVERSHTERN_2	0.5036491170959037	1.498236331569665	vae_1_three	neg
MEP_BLUEPRINT_1	0.5036491170959037	1.498236331569665	vae_1_three	neg
MEP_BLUEPRINT_3	0.5036491170959037	1.498236331569665	vae_1_three	neg
Pericytes_FANTOM_1	0.5036491170959037	1.498236331569665	vae_1_three	neg
Adipocytes_HPCA_1	0.5036491170959037	1.498236331569665	vae_1_three	neg
Adipocytes_ENCODE_2	0.5036491170959037	1.498236331569665	vae_1_three	neg
cDC_HPCA_1	0.5036491170959037	1.498236331569665	vae_1_three	neg
ly-Endothelial-cells_HPCA_3	0.5036491170959037	1.498236331569665	vae_1_three	neg
Memory-B-cells_IRIS_1	0.5036491170959037	1.498236331569665	vae_1_three	neg
Smooth-muscle_HPCA_2	0.5036491170959037	1.498236331569665	vae_1_three	neg
CD4+-Tcm_HPCA_3	0.505664532170763	1.310892857142857	vae_1_two	neg
Platelets_HPCA_1	0.507259753669849	1.3007239819004526	vae_0_two	pos
Endothelial-cells_ENCODE_1	0.5076936454471696	1.442296918767507	vae_0_three	pos
pro-B-cells_HPCA_3	0.5076936454471696	1.442296918767507	vae_0_three	pos
Astrocytes_ENCODE_2	0.5076936454471696	1.442296918767507	vae_0_three	pos
aDC_IRIS_2	0.5083659342287351	1.2974716202270382	vae_0_three	pos
CMP_HPCA_1	0.5083659342287351	1.2974716202270382	vae_0_three	pos
Hepatocytes_HPCA_3	0.5086659896826103	1.4515306122448979	vae_1_three	pos
CD4+-naive-T-cells_NOVERSHTERN_1	0.5092305548693317	1.4388446802239905	vae_0_two	pos
mv-Endothelial-cells_HPCA_3	0.5093748072696276	1.4552941176470588	vae_0_two	neg
Chondrocytes_ENCODE_1	0.5093748072696276	1.4552941176470588	vae_0_two	neg
Astrocytes_ENCODE_3	0.5093748072696276	1.4552941176470588	vae_0_two	neg
HSC_BLUEPRINT_3	0.5093748072696276	1.4552941176470588	vae_0_two	neg
Class-switched-memory-B-cells_BLUEPRINT_3	0.5093748072696276	1.4552941176470588	vae_0_two	neg
CD8+-Tem_NOVERSHTERN_2	0.5093748072696276	1.4552941176470588	vae_0_two	neg
cDC_NOVERSHTERN_3	0.5093748072696276	1.4552941176470588	vae_0_two	neg
HSC_BLUEPRINT_2	0.5093748072696276	1.4552941176470588	vae_0_two	neg
CD8+-T-cells_HPCA_1	0.5097902291619129	1.4883789349808767	vae_2_three	neg
cDC_HPCA_3	0.5097902291619129	1.4883789349808767	vae_2_three	neg
CLP_BLUEPRINT_1	0.5097902291619129	1.4883789349808767	vae_2_three	neg
CD8+-T-cells_NOVERSHTERN_2	0.5097902291619129	1.4883789349808767	vae_2_three	neg
DC_HPCA_2	0.5097902291619129	1.4883789349808767	vae_2_three	neg
CD4+-memory-T-cells_FANTOM_2	0.5097902291619129	1.4883789349808767	vae_2_three	neg
Basophils_NOVERSHTERN_2	0.5097902291619129	1.4883789349808767	vae_2_three	neg
DC_HPCA_1	0.5097902291619129	1.4883789349808767	vae_2_three	neg
Chondrocytes_HPCA_3	0.5097902291619129	1.4883789349808767	vae_2_three	neg
pDC_FANTOM_2	0.5097902291619129	1.4883789349808767	vae_2_three	neg
Tregs_HPCA_3	0.5097902291619129	1.4883789349808767	vae_2_three	neg
Endothelial-cells_FANTOM_2	0.5097902291619129	1.4883789349808767	vae_2_three	neg
iDC_HPCA_1	0.5097902291619129	1.4883789349808767	vae_2_three	neg
MEP_BLUEPRINT_2	0.5097902291619129	1.4883789349808767	vae_2_three	neg
Plasma-cells_BLUEPRINT_2	0.5103429618686158	1.290525370453525	vae_0_two	pos
CD8+-T-cells_NOVERSHTERN_3	0.5105005183715224	1.2940168009600548	vae_2_three	neg
CD8+-T-cells_FANTOM_3	0.5105005183715224	1.2940168009600548	vae_2_three	neg
MEP_NOVERSHTERN_3	0.5108540410248084	1.4388327721661054	vae_0_three	neg
MEP_HPCA_2	0.5108540410248084	1.4388327721661054	vae_0_three	neg
naive-B-cells_HPCA_1	0.5108540410248084	1.4388327721661054	vae_0_three	neg
Preadipocytes_ENCODE_3	0.5110534241332342	1.4414414414414414	vae_1_three	pos
Plasma-cells_HPCA_2	0.514317008495599	0.3997221314154953	vae_1_two	neg
NK-cells_HPCA_3	0.514317008495599	0.3997221314154953	vae_1_two	neg
Osteoblast_FANTOM_2	0.514317008495599	0.3997221314154953	vae_1_two	neg
CD4+-Tcm_BLUEPRINT_2	0.514317008495599	0.3997221314154953	vae_1_two	neg
Macrophages-M2_BLUEPRINT_3	0.514317008495599	0.3997221314154953	vae_1_two	neg
Eosinophils_FANTOM_1	0.514317008495599	0.3997221314154953	vae_1_two	neg
CD8+-T-cells_BLUEPRINT_2	0.5143910493935309	1.4142857142857144	vae_0_three	pos
CD8+-T-cells_FANTOM_1	0.5143910493935309	1.4142857142857144	vae_0_three	pos
CD4+-naive-T-cells_NOVERSHTERN_1	0.5143913285733597	0.38939321548017203	vae_1_two	neg
Plasma-cells_IRIS_2	0.5150901027960035	0.3969531928328992	vae_2_three	neg
