Gene ID,Symbol,SAGD Group,Species,FPKM(F),FPKM(M),Chromosome,log2(M/F ratio),Padj
ENSG00000172771,EFCAB12,SAGD_00051,Human,0.798168842885446,4.0538013987799,3,2.055,6.2092e-10
ENSG00000244512,RN7SL28P,SAGD_00051,Human,0.00686747243229823,0.455226327826014,4,3.9026,6.2778e-10
ENSG00000206013,IFITM5,SAGD_00051,Human,0.0259144177156346,0.28971433402922,11,3.3002,6.4303e-10
ENSG00000232448,AL354824.2,SAGD_00051,Human,0.0741191454891077,0.68335659099657,20,2.9898,6.438e-10
ENSG00000252866,RNA5SP243,SAGD_00051,Human,0.22574595491279,3.86330402723635,7,3.4821,6.4596e-10
ENSG00000240541,TM4SF1-AS1,SAGD_00051,Human,0.0508084743531078,0.321766867548918,3,2.4522,6.5077e-10
ENSG00000258619,AL136298.2,SAGD_00051,Human,0.00328565354727449,0.116491869655564,14,4.0595,6.5275e-10
ENSG00000147613,PSKH2,SAGD_00051,Human,0.0072923762255181,0.131125471277765,8,3.8879,6.5351e-10
ENSG00000157150,TIMP4,SAGD_00051,Human,2.48919493687637,0.63545600850359,3,-2.2868,6.5666e-10
ENSG00000275178,AC018529.1,SAGD_00051,Human,0.355073279066409,2.15273618900777,18,2.2629,6.6019e-10
ENSG00000237844,AC016766.1,SAGD_00051,Human,0.00321670060288698,0.264977200375601,2,4.2667,6.6187e-10
ENSG00000252614,RNU6-807P,SAGD_00051,Human,3.60277101327463,0.905302922805596,15,-2.1878,6.6447e-10
ENSG00000278060,AC012366.1,SAGD_00051,Human,0.00812263964981367,0.25566151171993,2,3.5833,6.6503e-10
ENSG00000233978,AC016735.2,SAGD_00051,Human,0.0166872274652371,0.295850870986676,2,3.6646,6.6644e-10
ENSG00000262962,KARSP3,SAGD_00051,Human,0.0084533201115576,0.126848480688978,16,3.2811,6.7054e-10
ENSG00000250642,AC098799.3,SAGD_00051,Human,0.00790648018385367,0.279470447720597,4,3.6181,6.7178e-10
ENSG00000258027,NF1P4,SAGD_00051,Human,0.0,0.0699216989492167,14,3.8278,6.7312e-10
ENSG00000236154,AL450311.2,SAGD_00051,Human,0.0351580681313243,0.41207103276203,10,3.1546,6.7917e-10
ENSG00000160882,CYP11B1,SAGD_00051,Human,0.832777267461425,3.19549995608258,8,3.3824,6.8331e-10
ENSG00000131183,SLC34A1,SAGD_00051,Human,0.00626302508443597,0.0928829405135772,5,3.5507,6.8486e-10
ENSG00000261722,AC092376.1,SAGD_00051,Human,0.100029907640085,1.15502710660407,16,3.2027,6.8706e-10
ENSG00000203416,FAM32BP,SAGD_00051,Human,0.011882330718312,0.330172683622276,22,3.5009,6.8732e-10
ENSG00000232655,LINC01656,SAGD_00051,Human,0.38248364342493,0.031535722815565,22,-3.9227,6.8761e-10
ENSG00000232084,LINC01104,SAGD_00051,Human,0.000901429585233105,0.0360181338511226,2,3.6017,6.8869e-10
ENSG00000258051,AC074029.2,SAGD_00051,Human,0.00742113474712679,0.235342607661244,12,3.7514,6.921e-10
ENSG00000229035,SPRR2C,SAGD_00051,Human,3.50950990512339,67.3247190285112,1,5.7006,6.9366e-10
ENSG00000124772,CPNE5,SAGD_00051,Human,2.55789385047094,13.5174823982539,6,2.0992,6.9535e-10
ENSG00000158748,HTR6,SAGD_00051,Human,0.0279851329232343,0.187638491124494,1,2.4271,6.9855e-10
ENSG00000227525,RPL7P6,SAGD_00051,Human,0.403120603856323,0.101693413448633,12,-2.2689,6.9947e-10
ENSG00000243792,OR7E89P,SAGD_00051,Human,0.00683241910596296,0.231622415724895,2,4.1388,7.0526e-10
ENSG00000267233,HNRNPA3P16,SAGD_00051,Human,0.0220151605371084,0.264961622113086,18,3.3468,7.1257e-10
ENSG00000232982,MTCO1P45,SAGD_00051,Human,0.0,0.491028773720071,2,4.0147,7.1589e-10
ENSG00000234982,AL441963.1,SAGD_00051,Human,0.0412986557784339,0.408714549586449,9,3.1044,7.2144e-10
ENSG00000237220,AC104777.3,SAGD_00051,Human,0.0,0.207806021422198,2,3.8161,7.2289e-10
ENSG00000270640,AC104695.4,SAGD_00051,Human,31.1236559032194,5.57363148500038,2,-2.819,7.2318e-10
ENSG00000236975,AL137793.1,SAGD_00051,Human,0.0424573663480689,0.712064479763826,1,3.879,7.2471e-10
ENSG00000211997,MIR708,SAGD_00051,Human,1.19422478084618,0.0402160988081687,11,-3.9035,7.2502e-10
ENSG00000234638,AC053503.4,SAGD_00051,Human,8.56199983929118,1.87615389328957,2,-2.5083,7.2743e-10
ENSG00000182447,OTOL1,SAGD_00051,Human,0.0,0.0728670420115866,3,3.6617,7.279e-10
ENSG00000109424,UCP1,SAGD_00051,Human,0.051762812711764,0.272584766963183,4,2.1238,7.3558e-10
ENSG00000134365,CFHR4,SAGD_00051,Human,0.00917222880801432,0.0939193959967727,1,3.0569,7.4478e-10
ENSG00000254266,PKIA-AS1,SAGD_00051,Human,0.154039435947109,1.16164634040374,8,2.6162,7.4561e-10
ENSG00000233033,CASK-AS1,SAGD_00051,Human,0.673322863646323,0.132399992373842,X,-2.6201,7.4597e-10
ENSG00000263786,AC022211.1,SAGD_00051,Human,0.0769213734742609,0.418289456222674,17,2.1178,7.478e-10
ENSG00000234004,AC092017.2,SAGD_00051,Human,1.7867853949165,0.483244991237888,1,-2.1738,7.4823e-10
ENSG00000279571,AL162426.1,SAGD_00051,Human,0.47095801576337,0.134755016520185,9,-2.038,7.56e-10
ENSG00000261200,AC136944.2,SAGD_00051,Human,0.00264152048575107,0.0400094982205461,16,3.5485,7.5877e-10
ENSG00000267522,LINC01864,SAGD_00051,Human,0.0171714250290467,0.140387463343528,19,2.7568,7.594e-10
ENSG00000237640,AC004522.2,SAGD_00051,Human,0.0344550769097462,0.359946622487231,7,3.1173,7.6038e-10
ENSG00000231052,AL353614.1,SAGD_00051,Human,0.573212093927817,0.0175720204587454,9,-4.0966,7.6202e-10
ENSG00000238370,RNU7-103P,SAGD_00051,Human,0.0,2.91914647403169,12,4.418,7.6694e-10
ENSG00000273443,AL645608.9,SAGD_00051,Human,0.0318348446266423,0.459698312334335,1,3.5736,7.6702e-10
ENSG00000240159,AC079080.1,SAGD_00051,Human,0.0,0.129939212044961,4,3.7466,7.7657e-10
ENSG00000261087,AP003469.4,SAGD_00051,Human,4.43974317230809,1.2403906277054,8,-2.1083,7.8302e-10
ENSG00000211790,TRAV8-4,SAGD_00051,Human,0.0210356141475534,0.303841878848544,14,3.4064,7.8302e-10
ENSG00000206190,ATP10A,SAGD_00051,Human,0.644590148398574,3.54165466481549,15,2.1719,7.8489e-10
ENSG00000244514,RN7SL125P,SAGD_00051,Human,0.00725869085240625,0.391117565918465,17,3.6467,7.9186e-10
ENSG00000280372,CR382285.2,SAGD_00051,Human,0.0,0.0906632342106186,21,4.0632,7.9474e-10
ENSG00000228247,UBBP2,SAGD_00051,Human,0.0255497763245951,0.575362157017217,1,3.4326,7.9545e-10
ENSG00000242875,RBMY1B,SAGD_00051,Human,0.0,0.0450690101942891,Y,3.6456,8.0828e-10
ENSG00000179447,AL049647.1,SAGD_00051,Human,0.187211344501836,1.01671928860712,20,2.1696,8.1858e-10
ENSG00000184357,HIST1H1B,SAGD_00051,Human,0.0103483605274301,0.321882292262938,6,4.1721,8.2186e-10
ENSG00000260001,TGFBR3L,SAGD_00051,Human,0.118459830671714,0.648313301448804,19,2.1215,8.2863e-10
ENSG00000259221,AC023905.1,SAGD_00051,Human,0.0,0.083644856809052,15,3.9226,8.4197e-10
ENSG00000260724,VN1R69P,SAGD_00051,Human,0.00411620022567901,0.198687346283575,16,3.6426,8.4611e-10
ENSG00000196091,MYBPC1,SAGD_00051,Human,0.200174002923322,1.41878917031098,12,2.5005,8.481e-10
ENSG00000267134,LINC01924,SAGD_00051,Human,0.00380245528724459,0.109429264836496,18,3.8239,8.5164e-10
ENSG00000185915,KLHL34,SAGD_00051,Human,0.00657588979143338,0.077121716887923,X,3.2265,8.5304e-10
ENSG00000220884,MESTP1,SAGD_00051,Human,0.624068692519546,0.173816641308788,6,-2.144,8.561e-10
ENSG00000277581,AL023803.3,SAGD_00051,Human,0.129395104519367,0.547512680220009,20,2.5483,8.5711e-10
ENSG00000163032,VSNL1,SAGD_00051,Human,1.66016904383624,0.328361454663178,2,-2.7563,8.5762e-10
ENSG00000280431,AL160394.1,SAGD_00051,Human,0.053359609180213,0.402121298922508,13,2.4927,8.5874e-10
ENSG00000180044,C3orf80,SAGD_00051,Human,0.110700407756241,1.07162100454376,3,2.8961,8.7872e-10
ENSG00000258699,AL357093.1,SAGD_00051,Human,0.0362975935885594,0.461254351612197,14,3.4115,8.8614e-10
ENSG00000274749,KRTAP7-1,SAGD_00051,Human,0.00271789238237302,0.161879662671215,21,3.6842,8.8718e-10
ENSG00000224988,AL158207.1,SAGD_00051,Human,0.0806165078558447,0.749390723690903,9,2.888,8.9065e-10
ENSG00000231512,AL606534.2,SAGD_00051,Human,0.00132944396722588,0.0805956869159846,1,3.7299,8.9707e-10
ENSG00000223076,RNA5SP31,SAGD_00051,Human,0.0,0.95483737630476,13,3.9003,8.9978e-10
ENSG00000196656,AC004057.1,SAGD_00051,Human,104.968391752046,29.6980579293604,4,-2.0795,9.005e-10
ENSG00000231162,COX11P1,SAGD_00051,Human,0.0348873039785318,0.396296034950214,6,3.097,9.0668e-10
ENSG00000081181,ARG2,SAGD_00051,Human,8.27705542617166,1.38755951897751,14,-2.9154,9.1084e-10
ENSG00000269859,AC008735.3,SAGD_00051,Human,0.0133472119800881,0.322756051966304,19,3.8875,9.1154e-10
ENSG00000229637,PRAC2,SAGD_00051,Human,0.0230308014770304,0.436763396981052,17,3.969,9.1374e-10
ENSG00000170549,IRX1,SAGD_00051,Human,0.0518574706338835,0.128069997625883,5,3.1019,9.1393e-10
ENSG00000146530,VWDE,SAGD_00051,Human,0.073770298271671,0.40883102325875,7,2.1715,9.148e-10
ENSG00000244071,RPL9P33,SAGD_00051,Human,0.0175844891407917,0.248614037412336,19,3.403,9.2783e-10
ENSG00000231683,AL033397.1,SAGD_00051,Human,0.00141392700050394,0.0325890040821307,6,3.5787,9.3292e-10
ENSG00000243955,GSTA1,SAGD_00051,Human,18.6862736225266,131.877531139739,6,2.5235,9.438e-10
ENSG00000206899,RNU6-36P,SAGD_00051,Human,0.0,1.11338065648371,12,3.8314,9.4969e-10
ENSG00000231439,WASIR2,SAGD_00051,Human,2.62593016550434,0.547146515966582,16,-2.5324,9.529e-10
ENSG00000086967,MYBPC2,SAGD_00051,Human,0.101230926420811,0.521614959965519,19,2.0231,9.5537e-10
ENSG00000174460,ZCCHC12,SAGD_00051,Human,2.13172841215674,0.628154245220647,X,-2.0784,9.592e-10
ENSG00000213558,HMGN2P32,SAGD_00051,Human,0.0,0.525875631478365,9,4.1334,9.6149e-10
ENSG00000188674,C2orf80,SAGD_00051,Human,0.0140455538818364,0.142764505726028,2,3.1164,9.7027e-10
ENSG00000162591,MEGF6,SAGD_00051,Human,15.1794697484998,3.59960407224553,1,-2.3987,9.7513e-10
ENSG00000229976,AL118523.1,SAGD_00051,Human,0.00478484214679438,0.245642062960981,20,3.5741,9.8122e-10
ENSG00000284240,AC099062.1,SAGD_00051,Human,0.00280151445567779,0.0588018786700022,1,4.039,9.8604e-10
ENSG00000256940,AP001453.2,SAGD_00051,Human,0.0474094816345555,0.419464550468366,11,2.9175,9.9159e-10
ENSG00000225110,PNMA6F,SAGD_00051,Human,0.0469089397713906,0.519383711896027,X,3.1317,9.9244e-10
ENSG00000263887,AC053481.2,SAGD_00051,Human,0.028208865901832,0.211043600341749,17,2.4771,9.9828e-10
ENSG00000256306,AC007527.1,SAGD_00051,Human,0.00198678566648902,0.260778518858583,12,4.0696,9.9999e-10
ENSG00000226831,MED15P3,SAGD_00051,Human,0.00709602615592516,0.56726382706881,2,4.3729,1.0018e-09
ENSG00000256480,AC018653.2,SAGD_00051,Human,0.00971976691946052,0.489542618954195,12,3.6988,1.0052e-09
ENSG00000146038,DCDC2,SAGD_00051,Human,0.214462707062308,2.81826431651873,6,3.4326,1.0148e-09
ENSG00000170790,OR10A2,SAGD_00051,Human,0.00941547141205201,0.0682960731384974,11,2.564,1.0177e-09
ENSG00000185176,AQP12B,SAGD_00051,Human,0.0032416493030928,0.0479571160511791,2,3.301,1.0193e-09
ENSG00000250150,AC079349.1,SAGD_00051,Human,0.00392751193010459,0.340777656990786,4,4.4827,1.0194e-09
ENSG00000269404,SPIB,SAGD_00051,Human,0.0139485865324015,0.0913450201882098,19,2.3858,1.0238e-09
ENSG00000267938,EIF1P6,SAGD_00051,Human,2.88407284753054,0.663691955552437,19,-2.3599,1.0262e-09
ENSG00000183072,NKX2-5,SAGD_00051,Human,0.0200542669431885,0.170928412664571,5,2.8689,1.0386e-09
ENSG00000258294,AC090503.2,SAGD_00051,Human,0.0,0.128602634455143,12,4.1241,1.0426e-09
ENSG00000232707,AP1B1P2,SAGD_00051,Human,0.0,1.18766604563807,22,3.95,1.0507e-09
ENSG00000162009,SSTR5,SAGD_00051,Human,0.0216408222506264,0.227247796593829,16,2.9967,1.0551e-09
ENSG00000049249,TNFRSF9,SAGD_00051,Human,0.00457209792124367,0.0473071608954461,1,3.0561,1.062e-09
ENSG00000260642,AC139426.2,SAGD_00051,Human,0.0,0.527742883267683,15,4.04,1.062e-09
ENSG00000226965,AC092167.1,SAGD_00051,Human,0.0511758151882968,0.571145887327293,7,3.2019,1.0664e-09
ENSG00000257225,AC079601.1,SAGD_00051,Human,0.0408665907749179,0.201867549089194,12,2.0701,1.0687e-09
ENSG00000152049,KCNE4,SAGD_00051,Human,7.43774430108497,1.5824120510711,2,-2.5713,1.1039e-09
ENSG00000259458,AC100839.1,SAGD_00051,Human,0.0178066507743862,0.181036912159681,15,3.0723,1.108e-09
ENSG00000227841,MTND5P31,SAGD_00051,Human,0.00675581243165972,0.141347310819571,2,3.8642,1.1095e-09
ENSG00000271220,AL355376.2,SAGD_00051,Human,0.0,0.756365392780275,10,4.4763,1.1108e-09
ENSG00000266913,LINC01841,SAGD_00051,Human,0.021362926915528,0.192835628481298,19,3.0138,1.1148e-09
ENSG00000231078,AL157414.2,SAGD_00051,Human,0.0,0.519211187754554,20,4.5939,1.1321e-09
ENSG00000120903,CHRNA2,SAGD_00051,Human,0.00799723553140691,0.0621965623821213,8,2.7493,1.1337e-09
ENSG00000213188,YBX1P4,SAGD_00051,Human,0.0404883554625322,0.313550921989737,7,2.5595,1.1382e-09
ENSG00000240704,KLF7P1,SAGD_00051,Human,0.00439888240199705,0.148538464265348,3,3.8144,1.1459e-09
ENSG00000253818,IGLV1-41,SAGD_00051,Human,0.00481374271850387,0.570765810715509,22,4.6942,1.1511e-09
ENSG00000259342,AC025580.1,SAGD_00051,Human,0.038183312378882,0.325538002967819,15,2.7869,1.1584e-09
ENSG00000224565,LINC01754,SAGD_00051,Human,0.0226844805256783,0.289082373566677,20,3.3057,1.1604e-09
ENSG00000267461,AC079210.1,SAGD_00051,Human,0.280493564835055,1.45676470771813,17,2.1755,1.1682e-09
ENSG00000266522,AP005242.2,SAGD_00051,Human,0.034601702987637,0.232589692010263,18,2.4546,1.1874e-09
ENSG00000105251,SHD,SAGD_00051,Human,0.0329884474190022,0.190536367145817,19,2.248,1.1906e-09
ENSG00000269253,SIGLEC21P,SAGD_00051,Human,0.0,0.135989533959644,19,4.0448,1.1945e-09
ENSG00000223500,AC083862.1,SAGD_00051,Human,0.038910012414182,0.342767372295902,7,2.8296,1.1989e-09
ENSG00000277734,TRAC,SAGD_00051,Human,1.15066379416647,5.93526047266163,14,2.0729,1.2077e-09
ENSG00000253421,ZNHIT1P1,SAGD_00051,Human,0.00541778326312874,0.311240632038293,8,3.9265,1.2083e-09
ENSG00000183454,GRIN2A,SAGD_00051,Human,0.0759424797050953,0.640231150186004,16,2.8266,1.2143e-09
ENSG00000250305,TRMT9B,SAGD_00051,Human,0.0323044429413291,0.179529983333761,8,2.1585,1.2297e-09
ENSG00000254044,AC034154.1,SAGD_00051,Human,0.00896453265423424,0.205391393559064,4,3.6944,1.2342e-09
ENSG00000230379,AP000146.1,SAGD_00051,Human,0.0307090252877003,0.390551613983595,21,3.2475,1.2351e-09
ENSG00000259981,AF096876.1,SAGD_00051,Human,0.0,0.331164841870564,21,4.1669,1.2365e-09
ENSG00000131126,TEX101,SAGD_00051,Human,0.246111174336053,96.9007466214721,19,5.8362,1.2554e-09
ENSG00000271666,AC008555.7,SAGD_00051,Human,0.00532202685925081,0.212619654244086,19,3.6037,1.272e-09
ENSG00000229427,ANKRD26P4,SAGD_00051,Human,0.106158054800358,0.57928171867959,13,2.1557,1.2725e-09
ENSG00000275965,AC091544.7,SAGD_00051,Human,0.0721051772352841,0.72958671606924,15,3.0224,1.2738e-09
ENSG00000270062,AL606834.2,SAGD_00051,Human,0.556211544512718,0.152223639279828,14,-2.153,1.2796e-09
ENSG00000284377,AL589669.1,SAGD_00051,Human,0.022446977345084,0.195985136253723,X,2.8504,1.2931e-09
ENSG00000253162,AC026991.1,SAGD_00051,Human,0.0,0.260827656662994,8,3.9083,1.2951e-09
ENSG00000222987,RN7SKP68,SAGD_00051,Human,0.0,0.456335089476923,5,4.0834,1.301e-09
ENSG00000111536,IL26,SAGD_00051,Human,0.0,0.0921194002623942,12,3.598,1.3054e-09
ENSG00000228142,AL354861.2,SAGD_00051,Human,0.0811453276544052,0.582975806259753,9,2.5898,1.3126e-09
ENSG00000258758,AL137100.1,SAGD_00051,Human,0.0113630193406901,0.132715707376576,14,3.2908,1.3142e-09
ENSG00000264984,MIR5691,SAGD_00051,Human,0.0181481089471574,1.43906355649239,11,3.4447,1.3146e-09
ENSG00000236276,NDP-AS1,SAGD_00051,Human,0.320839818675067,0.0284036946361342,X,-3.7694,1.3233e-09
ENSG00000283098,AL132857.2,SAGD_00051,Human,0.0479791652951632,0.482235378911984,14,2.9762,1.3298e-09
ENSG00000222686,RNU4-72P,SAGD_00051,Human,0.0182731812006588,0.87893506501131,6,3.9265,1.3515e-09
ENSG00000266554,LINC01443,SAGD_00051,Human,0.00587131826788332,0.084957978990859,18,3.4253,1.374e-09
ENSG00000276566,IGKV1D-13,SAGD_00051,Human,0.0704954535511728,1.24608010659334,2,3.9145,1.3832e-09
ENSG00000260944,FOXC2-AS1,SAGD_00051,Human,0.0296316399358925,0.447329455158658,16,3.4039,1.3932e-09
ENSG00000272438,AL645608.7,SAGD_00051,Human,0.208949050281503,1.46562649784296,1,2.5797,1.3944e-09
ENSG00000223591,CENPVL1,SAGD_00051,Human,0.0,0.0701394485379394,X,3.8064,1.414e-09
ENSG00000238363,SNORA13,SAGD_00051,Human,2.83655240895063,0.813297983680431,5,-2.0506,1.4166e-09
ENSG00000228613,AC141930.1,SAGD_00051,Human,0.026251055755719,0.327955908206143,2,3.4097,1.4297e-09
ENSG00000235635,AC016644.1,SAGD_00051,Human,0.257063263725544,1.39689618321455,5,2.1749,1.4384e-09
ENSG00000259439,LINC01833,SAGD_00051,Human,0.0024531640312614,0.0475846830195092,2,3.6418,1.4463e-09
ENSG00000263096,AC007638.2,SAGD_00051,Human,0.334604459893867,0.0787602017543996,17,-2.3303,1.4486e-09
ENSG00000222713,RN7SKP51,SAGD_00051,Human,0.0,0.33630850185037,6,3.6281,1.4496e-09
ENSG00000230748,AL157714.1,SAGD_00051,Human,0.0,0.179697579808228,1,3.787,1.4511e-09
ENSG00000259160,AL049869.4,SAGD_00051,Human,0.0,0.595650868812599,14,3.6841,1.4634e-09
ENSG00000101280,ANGPT4,SAGD_00051,Human,3.35416217068957,0.807568562351464,20,-2.3472,1.4751e-09
ENSG00000235430,ZSWIM5P1,SAGD_00051,Human,0.000778504702426243,0.0650636251301497,17,3.8319,1.4766e-09
ENSG00000251076,AC104126.1,SAGD_00051,Human,0.174745647924852,0.516486409300486,5,3.3168,1.4876e-09
ENSG00000280145,CU638689.4,SAGD_00051,Human,0.0890224925190987,0.0176031783304198,21,-2.6325,1.4894e-09
ENSG00000200556,RNU6-103P,SAGD_00051,Human,0.661658537776211,1.06636202158284,16,3.6566,1.4912e-09
ENSG00000227212,PFN1P6,SAGD_00051,Human,0.95025121336869,0.247581903451223,1,-2.1929,1.4965e-09
ENSG00000125788,DEFB126,SAGD_00051,Human,0.00287390556743652,0.187113468716945,20,3.7771,1.4984e-09
ENSG00000198491,AC007920.1,SAGD_00051,Human,0.00351983572675938,0.0655243398162606,3,3.7004,1.5015e-09
ENSG00000233681,CEACAMP1,SAGD_00051,Human,0.0105329860285483,0.150084336127179,19,3.3839,1.5182e-09
ENSG00000249994,AC025187.1,SAGD_00051,Human,0.0,0.259162667781972,5,4.4498,1.5191e-09
ENSG00000225155,TOMM22P5,SAGD_00051,Human,0.00991013886898479,0.35307667181814,10,3.823,1.5237e-09
ENSG00000272609,AC016252.1,SAGD_00051,Human,0.692592316033843,0.0930434344409779,3,-3.0916,1.5418e-09
ENSG00000096395,MLN,SAGD_00051,Human,0.100033618472846,0.784802207007827,6,2.663,1.5431e-09
ENSG00000237073,AL162727.2,SAGD_00051,Human,0.127340759544472,0.763103901997542,9,2.1968,1.568e-09
ENSG00000284291,AC099654.12,SAGD_00051,Human,0.0,0.180820776741816,7,3.8412,1.571e-09
ENSG00000251680,AC008591.1,SAGD_00051,Human,0.00454153337952363,0.159472198681857,5,3.8178,1.5743e-09
ENSG00000174951,FUT1,SAGD_00051,Human,0.333389071703692,2.0520315482957,19,2.2642,1.5748e-09
ENSG00000262135,GARSP1,SAGD_00051,Human,0.00841083882247889,0.194721037333749,17,3.651,1.5795e-09
ENSG00000283380,AL807742.1,SAGD_00051,Human,0.00468386819276382,0.038552248018983,X,2.6497,1.581e-09
ENSG00000182652,OR4Q3,SAGD_00051,Human,0.0,0.0771764364855087,14,4.3582,1.5895e-09
ENSG00000162772,ATF3,SAGD_00051,Human,12.4665162678045,2.93411589662119,1,-2.4234,1.5964e-09
ENSG00000262172,AC116025.2,SAGD_00051,Human,0.197345379278734,1.04434826688946,17,2.0839,1.597e-09
ENSG00000222174,RN7SKP146,SAGD_00051,Human,0.0,0.495989092764062,18,4.3588,1.6088e-09
ENSG00000254407,PHBP17,SAGD_00051,Human,0.00212266564737643,0.213392812794792,11,3.6984,1.6146e-09
ENSG00000270068,AC125494.3,SAGD_00051,Human,0.0113975987253348,0.253112320996592,12,3.4007,1.6285e-09
ENSG00000111701,APOBEC1,SAGD_00051,Human,0.0,0.117956528106656,12,3.6862,1.6523e-09
ENSG00000240423,LINC00636,SAGD_00051,Human,0.0673102234498389,0.50146003952105,3,2.7125,1.6629e-09
ENSG00000224250,AC025947.1,SAGD_00051,Human,0.0185873374254323,0.595305323457734,10,4.0427,1.6648e-09
ENSG00000254391,AC011363.1,SAGD_00051,Human,0.0123301843668401,0.297028729160408,5,3.6195,1.6651e-09
ENSG00000243620,AC092957.1,SAGD_00051,Human,0.00944864497650781,0.210763770698591,3,3.4501,1.6651e-09
ENSG00000283627,AL137785.1,SAGD_00051,Human,0.0231341264352124,0.29974968560524,14,3.3136,1.6872e-09
ENSG00000214942,AC008448.1,SAGD_00051,Human,0.046612609327245,0.630551473170036,5,3.4825,1.6878e-09
ENSG00000243738,RN7SL181P,SAGD_00051,Human,0.118972594662076,0.82490495761939,9,2.4765,1.6987e-09
ENSG00000249825,AC012636.1,SAGD_00051,Human,0.540315743402311,2.85704320436392,5,2.1489,1.7039e-09
ENSG00000261729,AL133383.1,SAGD_00051,Human,0.00641206257589627,0.161979745945329,1,3.7394,1.7093e-09
ENSG00000272515,AL355578.1,SAGD_00051,Human,0.0135589341749699,0.161056219794481,13,3.4089,1.7146e-09
ENSG00000225685,TSPY5P,SAGD_00051,Human,0.0,0.0999169236945568,Y,3.556,1.7171e-09
ENSG00000168481,LGI3,SAGD_00051,Human,0.235598254067766,0.857658006394889,8,2.1067,1.7334e-09
ENSG00000253526,AC090802.1,SAGD_00051,Human,0.046341703739783,0.576141134373172,8,3.3295,1.7378e-09
ENSG00000240173,RN7SL771P,SAGD_00051,Human,1.08636609519038,0.253937332628451,7,-2.3849,1.7389e-09
ENSG00000268834,OR7A1P,SAGD_00051,Human,0.0,0.12690790145161,19,4.183,1.7455e-09
ENSG00000204121,ECEL1P1,SAGD_00051,Human,0.00901562173991799,0.140525665970386,2,3.773,1.7511e-09
ENSG00000180016,OR1E1,SAGD_00051,Human,0.0165437021545087,0.188032185564433,17,3.2597,1.771e-09
ENSG00000267658,AC099811.3,SAGD_00051,Human,0.16602969590294,0.794811839509601,17,2.0027,1.7781e-09
ENSG00000282740,AL021920.3,SAGD_00051,Human,0.00924507353091311,0.19286004679838,1,3.5571,1.7801e-09
ENSG00000214883,AC024405.1,SAGD_00051,Human,0.0,0.147957805059625,11,4.2528,1.7827e-09
ENSG00000239991,AC092059.1,SAGD_00051,Human,0.0,0.34770058010348,3,4.2022,1.7873e-09
ENSG00000257747,LINC02426,SAGD_00051,Human,0.00168608201664111,0.12063138785352,12,4.2073,1.7877e-09
ENSG00000254538,AC027018.1,SAGD_00051,Human,0.0776403309837913,0.676513982358882,8,2.8239,1.7932e-09
ENSG00000258117,AC026116.1,SAGD_00051,Human,0.0117432699822796,0.241648187400796,12,3.3854,1.803e-09
ENSG00000233189,RPL12P29,SAGD_00051,Human,0.0812374212691504,0.5639810706487,10,2.5562,1.8134e-09
ENSG00000262362,AC004233.1,SAGD_00051,Human,0.0225195546336085,0.285461210007929,16,3.3974,1.8177e-09
ENSG00000263501,AC005828.2,SAGD_00051,Human,0.011003150183502,0.204044613367346,17,3.3694,1.8266e-09
ENSG00000254406,AP001994.1,SAGD_00051,Human,0.00569837098386576,0.172582384414708,11,3.6936,1.8315e-09
ENSG00000223392,CLDN10-AS1,SAGD_00051,Human,0.00735872364721952,0.161937766565176,13,3.7003,1.8327e-09
ENSG00000233721,AL356309.2,SAGD_00051,Human,0.00788368116970061,0.167692014021109,9,3.475,1.851e-09
ENSG00000228868,MYLKP1,SAGD_00051,Human,0.0164307512036222,0.19757900160037,3,3.1542,1.8579e-09
ENSG00000215149,KRT18P32,SAGD_00051,Human,0.0,0.129894872167782,1,4.3749,1.8741e-09
ENSG00000275285,AL391095.2,SAGD_00051,Human,0.0393897036687266,0.479656474856948,20,3.1795,1.8856e-09
ENSG00000224415,AC007683.1,SAGD_00051,Human,0.185178537429919,0.0118483831110972,7,-3.8438,1.8865e-09
ENSG00000234761,AC096632.2,SAGD_00051,Human,0.000996022121393625,0.144470280836967,1,4.3114,1.8881e-09
ENSG00000258488,AC023310.1,SAGD_00051,Human,0.087874365697876,0.463176869603649,15,2.1499,1.8959e-09
ENSG00000219085,NPM1P37,SAGD_00051,Human,0.408681781257583,0.102331914998245,6,-2.223,1.9016e-09
ENSG00000266232,MIR3178,SAGD_00051,Human,0.480040290298504,3.82592254358539,16,2.6294,1.9435e-09
ENSG00000238242,AC097066.1,SAGD_00051,Human,0.0,0.184070298097945,1,3.9405,1.9844e-09
ENSG00000240929,HIST2H2BB,SAGD_00051,Human,0.508624558374718,0.0593951202549048,1,-3.3121,1.987e-09
ENSG00000240596,KCNAB1-AS2,SAGD_00051,Human,0.0329892537998584,0.434683028890256,3,3.4332,1.9925e-09
ENSG00000185962,LCE3A,SAGD_00051,Human,2.30483234111936,0.815210337737438,1,2.9993,1.9926e-09
ENSG00000016490,CLCA1,SAGD_00051,Human,0.0766780815335188,0.410950934068025,1,2.1409,1.998e-09
ENSG00000253976,AC022679.2,SAGD_00051,Human,0.0026249140351875,0.212355536225968,8,4.2546,1.999e-09
ENSG00000095970,TREM2,SAGD_00051,Human,1.04758006067312,0.226222597946054,6,-2.4736,1.9995e-09
ENSG00000274080,AC005089.1,SAGD_00051,Human,0.0729552751794574,0.47625972944517,7,2.4047,2.001e-09
